label,duration_sec
spoof,3.3445625
spoof,4.7144375
spoof,3.88375
spoof,2.6584375
spoof,5.8265625
spoof,2.6670625
spoof,6.4340625
spoof,2.619125
spoof,3.404375
spoof,3.8270625
spoof,5.0163125
spoof,6.3116875
spoof,6.1759375
spoof,1.83
spoof,6.3123125
spoof,3.6868125
spoof,5.243125
spoof,3.1353125
spoof,5.2815625
spoof,4.5419375
spoof,6.15525
spoof,6.5749375
spoof,5.7780625
spoof,5.5996875
spoof,2.685375
spoof,4.482875
spoof,5.607875
spoof,4.711625
spoof,2.5595
spoof,2.726375
spoof,2.899125
spoof,2.2460625
spoof,4.5333125
spoof,3.9428125
spoof,4.217375
spoof,4.0463125
spoof,4.735
spoof,3.31725
spoof,4.89925
spoof,4.2873125
spoof,5.042125
spoof,3.5746875
spoof,5.8581875
spoof,3.2131875
spoof,4.4718125
spoof,5.605375
spoof,3.229
spoof,4.331
spoof,4.8466875
spoof,5.003875
spoof,4.583375
spoof,5.570375
spoof,2.9445625
spoof,5.0249375
spoof,5.364875
spoof,5.6071875
spoof,5.149375
spoof,8.7653125
spoof,2.2060625
spoof,5.0195625
spoof,5.4240625
spoof,5.5365625
spoof,3.996375
spoof,2.748375
spoof,3.6764375
spoof,4.6889375
spoof,5.225125
spoof,4.7226875
spoof,3.96125
spoof,7.9363125
spoof,5.1803125
spoof,3.85125
spoof,4.63575
spoof,4.225125
spoof,4.286
spoof,3.715125
spoof,4.4765625
spoof,2.8880625
spoof,6.0535
spoof,2.4291875
spoof,5.02625
spoof,2.982625
spoof,3.0621875
spoof,4.4623125
spoof,4.57475
spoof,4.1548125
spoof,4.703625
spoof,3.700375
spoof,3.4909375
spoof,7.5536875
spoof,5.3681875
spoof,2.730375
spoof,3.142375
spoof,4.6595
spoof,5.9375
spoof,4.7250625
spoof,7.926
spoof,2.6788125
spoof,6.0875
spoof,5.0005625
spoof,3.4814375
spoof,2.8505
spoof,4.8159375
spoof,3.84425
spoof,4.0738125
spoof,5.0561875
spoof,3.994
spoof,4.3099375
spoof,5.55375
spoof,4.2380625
spoof,5.961875
spoof,2.9398125
spoof,3.9896875
spoof,2.943
spoof,7.96075
spoof,3.32075
spoof,6.3498125
spoof,5.506125
spoof,4.9499375
spoof,4.873625
spoof,2.5774375
spoof,3.1833125
spoof,4.9334375
spoof,6.1058125
spoof,3.05425
spoof,3.9585625
spoof,2.9334375
spoof,4.472125
spoof,4.5998125
spoof,4.2325625
spoof,4.7273125
spoof,6.9831875
spoof,4.499
spoof,5.024375
spoof,4.338625
spoof,3.64925
spoof,7.719375
spoof,4.011625
spoof,5.947875
spoof,2.8153125
spoof,4.4818125
spoof,3.301
spoof,4.58975
spoof,4.988
spoof,4.5569375
spoof,4.2074375
spoof,2.437
spoof,4.0064375
spoof,5.910875
spoof,2.565875
spoof,4.8375625
spoof,2.8470625
spoof,5.7868125
spoof,4.182375
spoof,5.7509375
spoof,3.087875
spoof,3.148375
spoof,4.073625
spoof,4.2110625
spoof,4.5655
spoof,5.343125
spoof,4.877
spoof,2.3739375
spoof,9.2914375
spoof,3.5309375
spoof,5.0080625
spoof,5.89925
spoof,5.5533125
spoof,3.3759375
spoof,4.3046875
spoof,3.3831875
spoof,3.968
spoof,5.3975
spoof,5.6074375
spoof,3.79275
spoof,3.9469375
spoof,5.9473125
spoof,5.37
spoof,3.5248125
spoof,3.693
spoof,2.7344375
spoof,4.2161875
spoof,4.35125
spoof,5.3119375
spoof,6.3809375
spoof,3.81125
spoof,4.1714375
spoof,4.1400625
spoof,3.8690625
spoof,2.845375
spoof,5.889
spoof,4.434375
spoof,3.0298125
spoof,4.9633125
